PLAYER_ID,PLAYER_NAME,TEAM_ABBREVIATION,MIN,GP,USG_PCT,AST_PCT,TS_PCT,OFF_RATING,DEF_RATING,PIE,3P_Attempt_Rate,PICK__ROLL_BALL_HANDLER_FREQ,PICK__ROLL_BALL_HANDLER_PPP,ISOLATION_FREQ,ISOLATION_PPP,HANDOFF_FREQ,HANDOFF_PPP,OFF_SCREEN_FREQ,OFF_SCREEN_PPP,CUT_FREQ,CUT_PPP,PUTBACK_FREQ,PUTBACK_PPP,POST_UP_FREQ,POST_UP_PPP,PICK__ROLL_ROLL_MAN_FREQ,PICK__ROLL_ROLL_MAN_PPP,SPOT_UP_FREQ,SPOT_UP_PPP,TRANSITION_FREQ,TRANSITION_PPP
1642359,Pacôme Dadiet,NYK,6.2,18,0.142,0.063,0.446,103.8,113.0,0.047,0.6129032258064516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1631094,Paolo Banchero,ORL,34.4,46,0.33,0.262,0.551,109.1,109.6,0.157,0.2985729967069154,0.241,0.89,0.189,0.974,0.014,0.412,0.025,1.067,0.033,1.35,0.029,1.143,0.084,0.863,0.064,0.974,0.116,0.971,0.176,1.178
1627783,Pascal Siakam,IND,32.7,78,0.237,0.155,0.599,114.5,108.9,0.13,0.2741116751269035,0.041,0.69,0.092,1.053,0.026,1.108,0.011,0.688,0.055,1.269,0.06,1.082,0.183,1.077,0.096,1.102,0.2,1.095,0.204,1.291
1626192,Pat Connaughton,MIL,14.7,41,0.151,0.159,0.567,111.7,114.6,0.088,0.4576271186440678,0.154,1.0,0.0,0.0,0.14,0.967,0.0,0.0,0.07,0.933,0.0,0.0,0.0,0.0,0.051,0.818,0.336,1.139,0.131,1.107
1630311,Pat Spencer,GSW,6.4,39,0.204,0.274,0.455,105.0,107.8,0.093,0.2178217821782178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1631116,Patrick Baldwin Jr.,LAC,4.4,24,0.151,0.042,0.721,114.6,102.1,0.122,0.6571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1630172,Patrick Williams,CHI,25.0,63,0.165,0.106,0.512,108.7,113.5,0.062,0.5271317829457365,0.111,0.732,0.036,0.348,0.031,0.85,0.026,0.176,0.03,0.737,0.04,0.962,0.039,0.72,0.022,0.857,0.38,1.061,0.243,0.955
201988,Patty Mills,LAC,11.1,29,0.15,0.123,0.543,104.6,108.0,0.055,0.78125,0.183,0.235,0.0,0.0,0.118,1.455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.215,0.9,0.194,0.667
202331,Paul George,PHI,32.5,41,0.233,0.217,0.543,108.3,112.2,0.106,0.4701754385964912,0.245,0.823,0.201,1.035,0.046,1.121,0.094,0.791,0.0,0.0,0.022,1.063,0.062,0.932,0.0,0.0,0.138,1.172,0.12,0.919
1630194,Paul Reed,DET,9.7,45,0.179,0.141,0.573,111.3,105.7,0.115,0.1971830985915492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1630202,Payton Pritchard,BOS,28.4,80,0.186,0.184,0.633,118.4,108.9,0.116,0.7228637413394919,0.172,1.106,0.076,0.96,0.037,1.111,0.055,1.519,0.017,1.824,0.037,1.139,0.0,0.0,0.015,1.267,0.331,1.245,0.204,1.085
1641796,Pelle Larsson,MIA,14.2,55,0.141,0.116,0.546,111.1,108.7,0.055,0.4679802955665024,0.071,0.833,0.0,0.0,0.039,0.1,0.047,0.5,0.102,1.5,0.063,0.813,0.0,0.0,0.0,0.0,0.386,1.143,0.217,1.018
1631250,Pete Nance,MIL,10.6,13,0.116,0.106,0.578,107.8,114.8,0.054,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1631212,Peyton Watson,DEN,24.3,68,0.138,0.073,0.564,113.9,113.9,0.066,0.3177570093457944,0.026,0.929,0.022,1.0,0.0,0.0,0.0,0.0,0.155,1.188,0.038,1.095,0.0,0.0,0.068,0.919,0.283,0.987,0.342,1.107
1630762,Phillip Wheeler,PHI,8.9,5,0.221,0.065,0.183,110.0,96.6,-0.005,0.4761904761904761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1630173,Precious Achiuwa,NYK,20.5,57,0.143,0.065,0.53,110.2,111.4,0.092,0.110091743119266,0.0,0.0,0.057,0.783,0.0,0.0,0.0,0.0,0.195,1.228,0.17,0.841,0.052,0.81,0.143,0.948,0.19,0.896,0.153,1.016
1629656,Quentin Grimes,PHI,26.8,75,0.218,0.172,0.595,111.9,118.1,0.105,0.511543134872418,0.242,0.804,0.112,1.061,0.079,0.917,0.044,0.769,0.026,1.167,0.026,0.833,0.0,0.0,0.024,1.0,0.341,1.218,0.24,1.018
1631245,Quenton Jackson,IND,13.6,28,0.167,0.193,0.58,110.9,110.1,0.089,0.3278688524590163,0.197,1.032,0.0,0.0,0.0,0.0,0.0,0.0,0.083,1.077,0.0,0.0,0.0,0.0,0.0,0.0,0.242,1.0,0.261,1.122
1642439,Quincy Olivari,LAL,5.2,2,0.231,0.2,0.3,68.2,150.0,-0.022,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1642366,Quinten Post,GSW,16.3,42,0.197,0.131,0.595,111.5,109.1,0.095,0.6532846715328468,0.0,0.0,0.0,0.0,0.0,0.0,0.034,1.091,0.116,1.162,0.063,0.9,0.05,0.938,0.138,1.091,0.379,1.091,0.141,1.444
1629628,RJ Barrett,TOR,32.2,58,0.281,0.257,0.547,110.1,113.4,0.121,0.3116089613034623,0.213,0.858,0.045,0.862,0.098,0.778,0.033,0.952,0.061,1.205,0.029,1.324,0.017,1.091,0.012,0.667,0.195,0.988,0.262,1.05
1642484,RayJ Dennis,IND,6.4,11,0.212,0.255,0.443,113.5,86.3,0.11,0.6363636363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1641712,Rayan Rupert,POR,8.8,52,0.156,0.083,0.499,100.6,109.8,0.055,0.4154929577464789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1641736,Reece Beekman,BKN,13.0,36,0.122,0.205,0.4,98.5,110.4,0.051,0.3738317757009345,0.234,0.344,0.0,0.0,0.073,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1642263,Reed Sheppard,HOU,12.6,52,0.171,0.153,0.465,108.5,111.1,0.06,0.5941422594142259,0.237,0.701,0.046,0.923,0.106,0.867,0.064,0.944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.261,0.824,0.216,0.869
202704,Reggie Jackson,PHI,12.4,31,0.17,0.172,0.496,108.3,111.8,0.067,0.556390977443609,0.235,0.861,0.092,0.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.359,1.055,0.15,1.087
1626158,Richaun Holmes,WAS,17.2,31,0.143,0.112,0.695,110.2,114.5,0.135,0.0215827338129496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.271,1.314,0.277,1.154,0.0,0.0,0.239,1.533,0.0,0.0,0.09,1.588
1641741,Ricky Council IV,PHI,17.1,73,0.196,0.115,0.502,109.9,116.0,0.08,0.4600431965442764,0.074,0.558,0.057,0.788,0.033,0.474,0.026,0.867,0.038,1.318,0.043,0.72,0.0,0.0,0.041,0.958,0.368,0.897,0.278,1.185
1642434,Riley Minix,SAS,6.8,1,0.063,0.0,0.0,93.3,93.3,0.039,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1642265,Rob Dillingham,MIN,10.5,49,0.215,0.283,0.503,112.3,111.1,0.078,0.3507109004739336,0.359,0.763,0.107,1.0,0.048,0.462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.207,0.929,0.2,0.778
1629057,Robert Williams III,POR,17.6,20,0.12,0.09,0.679,106.3,108.3,0.137,0.0384615384615384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.225,1.435,0.216,1.227,0.0,0.0,0.255,1.423,0.0,0.0,0.108,1.273
1631199,Ron Harper Jr.,DET,17.0,1,0.205,0.143,0.225,120.6,116.7,0.071,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1641842,Ronald Holland II,DET,15.6,81,0.177,0.095,0.556,109.8,110.9,0.078,0.3629807692307692,0.08,0.814,0.024,0.769,0.037,0.75,0.0,0.0,0.056,1.333,0.046,0.88,0.0,0.0,0.0,0.0,0.361,0.856,0.3,1.253
1626220,Royce O'Neale,PHX,24.5,75,0.151,0.128,0.585,112.1,116.4,0.085,0.7736842105263158,0.015,0.3,0.0,0.0,0.019,0.25,0.015,1.1,0.017,1.545,0.034,0.955,0.0,0.0,0.048,0.968,0.576,1.142,0.208,1.133
203497,Rudy Gobert,MIN,33.2,72,0.129,0.075,0.687,114.3,107.6,0.126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.311,1.341,0.264,1.172,0.03,0.818,0.223,1.21,0.0,0.0,0.084,1.525
1629060,Rui Hachimura,LAL,31.7,59,0.156,0.063,0.619,114.8,110.9,0.086,0.4288194444444444,0.0,0.0,0.03,1.05,0.0,0.0,0.0,0.0,0.129,1.598,0.047,1.188,0.068,0.957,0.081,0.873,0.353,1.18,0.23,1.096
201566,Russell Westbrook,DEN,27.9,75,0.23,0.289,0.532,115.7,116.2,0.093,0.3501805054151624,0.202,0.637,0.1,0.897,0.038,0.844,0.014,0.563,0.078,1.272,0.049,1.088,0.04,0.745,0.011,0.692,0.183,0.898,0.217,0.961
1642346,Ryan Dunn,PHX,19.1,74,0.161,0.059,0.517,110.4,115.1,0.059,0.5534591194968553,0.019,0.6,0.0,0.0,0.024,1.077,0.0,0.0,0.084,1.333,0.084,1.022,0.0,0.0,0.082,1.182,0.515,0.884,0.151,1.062
1631157,Ryan Rollins,MIL,14.6,56,0.179,0.173,0.6,114.0,108.6,0.088,0.4428044280442804,0.243,0.819,0.064,1.045,0.067,0.435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.272,1.258,0.216,1.176
1630573,Sam Hauser,BOS,21.7,71,0.14,0.057,0.632,119.8,109.8,0.083,0.8417721518987342,0.04,1.45,0.0,0.0,0.08,1.15,0.11,0.964,0.026,1.231,0.03,0.6,0.0,0.0,0.048,1.0,0.401,1.35,0.232,1.233
1630241,Sam Merrill,CLE,19.7,71,0.14,0.099,0.583,117.4,107.1,0.069,0.8679245283018868,0.03,0.714,0.0,0.0,0.129,0.754,0.108,1.0,0.053,1.36,0.0,0.0,0.0,0.0,0.074,1.057,0.345,1.184,0.197,1.28
1630572,Sandro Mamukelashvili,SAS,11.2,61,0.202,0.108,0.628,111.6,112.9,0.124,0.5729537366548043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.072,1.458,0.084,1.107,0.03,1.6,0.186,1.129,0.348,1.19,0.177,1.102
1630583,Santi Aldama,MEM,25.5,65,0.179,0.149,0.588,116.1,112.6,0.121,0.5030864197530864,0.0,0.0,0.024,1.111,0.016,1.5,0.026,1.2,0.07,1.34,0.074,1.25,0.0,0.0,0.034,0.769,0.421,1.025,0.261,1.193
1630703,Scoot Henderson,POR,26.7,66,0.22,0.274,0.54,112.5,113.7,0.084,0.4335766423357664,0.313,0.823,0.126,0.686,0.061,1.051,0.017,0.75,0.015,1.143,0.019,1.0,0.0,0.0,0.0,0.0,0.206,1.071,0.182,0.886
1630567,Scottie Barnes,TOR,32.8,65,0.262,0.279,0.523,107.4,110.1,0.139,0.2634054562558796,0.2,0.837,0.105,0.862,0.031,0.744,0.028,0.718,0.054,1.203,0.043,1.0,0.112,0.897,0.036,1.143,0.132,0.923,0.209,1.0
1630590,Scotty Pippen Jr.,MEM,21.3,79,0.188,0.283,0.582,111.0,109.7,0.106,0.3686868686868687,0.126,0.647,0.04,0.781,0.032,1.077,0.0,0.0,0.059,0.917,0.024,0.842,0.0,0.0,0.017,0.786,0.318,1.183,0.307,1.036
203552,Seth Curry,CHA,15.6,68,0.151,0.087,0.616,106.2,114.1,0.083,0.5306122448979592,0.156,1.148,0.041,1.063,0.146,0.895,0.087,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046,0.722,0.344,1.224,0.108,1.357
1631101,Shaedon Sharpe,POR,31.3,72,0.25,0.138,0.551,111.4,114.4,0.102,0.427536231884058,0.252,0.921,0.117,0.975,0.075,0.792,0.058,0.823,0.028,1.263,0.032,1.364,0.0,0.0,0.0,0.0,0.174,0.924,0.213,1.204
1628983,Shai Gilgeous-Alexander,OKC,34.2,76,0.336,0.299,0.637,122.4,105.7,0.199,0.2626811594202898,0.342,1.105,0.251,1.101,0.023,1.25,0.018,1.053,0.022,1.468,0.014,1.586,0.041,1.069,0.0,0.0,0.067,1.28,0.187,1.256
1629003,Shake Milton,LAL,14.7,57,0.162,0.184,0.563,106.2,113.1,0.081,0.4173228346456692,0.277,0.755,0.086,0.455,0.099,1.263,0.0,0.0,0.0,0.0,0.073,0.929,0.0,0.0,0.0,0.0,0.309,1.305,0.131,1.12
1631321,Sidy Cissoko,POR,5.2,22,0.156,0.197,0.471,91.2,89.0,0.057,0.4333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1631323,Simone Fontecchio,DET,16.5,75,0.152,0.071,0.544,110.7,109.5,0.068,0.6085790884718498,0.035,0.625,0.0,0.0,0.093,1.116,0.057,0.962,0.05,1.348,0.063,1.0,0.0,0.0,0.041,1.0,0.361,0.97,0.254,0.932
1627746,Skal Labissiere,SAC,3.0,4,0.129,0.125,0.625,114.8,128.0,0.092,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203915,Spencer Dinwiddie,DAL,27.0,79,0.175,0.228,0.553,110.1,115.1,0.089,0.4780058651026393,0.262,0.909,0.228,1.005,0.026,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023,1.2,0.0,0.0,0.188,1.012,0.202,1.0
1642461,Spencer Jones,DEN,6.2,20,0.128,0.06,0.368,89.4,107.4,0.013,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1630649,Stanley Umude,MIL,3.9,22,0.137,0.071,0.27,85.6,95.8,0.022,0.5769230769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201939,Stephen Curry,GSW,32.2,70,0.286,0.284,0.618,118.4,112.7,0.145,0.6232114467408585,0.254,0.855,0.083,0.87,0.089,1.1,0.171,1.219,0.052,1.476,0.013,0.905,0.0,0.0,0.011,1.294,0.125,1.325,0.151,1.008
1642264,Stephon Castle,SAS,26.7,81,0.253,0.231,0.522,111.8,116.6,0.087,0.3370445344129554,0.237,0.808,0.098,0.829,0.062,0.732,0.012,1.0,0.038,1.16,0.04,0.925,0.01,1.0,0.016,0.905,0.205,0.907,0.241,1.113
203500,Steven Adams,HOU,13.7,58,0.127,0.107,0.541,115.3,105.9,0.109,0.0119760479041916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.155,1.268,0.398,0.952,0.068,0.889,0.155,0.707,0.0,0.0,0.042,1.273
1629004,Svi Mykhailiuk,UTA,20.0,38,0.198,0.144,0.526,110.3,117.7,0.067,0.6721854304635762,0.209,0.779,0.063,0.783,0.076,0.714,0.076,1.071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.247,1.121,0.217,0.95
204456,T.J. McConnell,IND,17.9,79,0.226,0.359,0.547,111.1,113.8,0.129,0.078525641025641,0.505,0.912,0.049,1.132,0.048,1.027,0.0,0.0,0.052,1.375,0.018,0.571,0.0,0.0,0.0,0.0,0.126,1.0,0.142,0.908
201959,Taj Gibson,CHA,11.1,37,0.132,0.081,0.515,96.6,110.4,0.068,0.0210526315789473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.238,1.032,0.208,1.074,0.0,0.0,0.285,0.649,0.0,0.0,0.1,1.0
1629659,Talen Horton-Tucker,CHI,12.5,58,0.208,0.162,0.567,111.4,109.8,0.09,0.4192439862542955,0.285,0.991,0.048,1.111,0.051,1.211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.229,0.93,0.301,1.018
1631106,Tari Eason,HOU,24.9,57,0.185,0.082,0.567,114.8,109.2,0.117,0.3291592128801431,0.042,1.0,0.027,0.889,0.024,0.75,0.015,1.0,0.088,1.356,0.124,1.048,0.0,0.0,0.024,0.875,0.32,0.893,0.282,1.159
1627752,Taurean Prince,MIL,27.1,80,0.123,0.093,0.613,114.0,114.5,0.064,0.6517509727626459,0.068,0.357,0.016,0.2,0.109,0.955,0.034,1.238,0.023,1.143,0.028,0.647,0.0,0.0,0.031,1.105,0.384,1.274,0.225,1.245
1641707,Taylor Hendricks,UTA,24.8,3,0.113,0.04,0.354,95.7,109.2,0.036,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1631386,Taze Moore,POR,9.9,2,0.224,0.125,0.276,58.7,77.3,0.105,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629611,Terance Mann,ATL,21.1,67,0.145,0.118,0.584,112.9,115.2,0.074,0.3946731234866828,0.091,1.043,0.051,0.5,0.055,0.786,0.0,0.0,0.102,1.25,0.0,0.0,0.0,0.0,0.055,0.385,0.268,0.921,0.281,1.242
1629056,Terence Davis,SAC,7.9,1,0.111,0.167,0.0,86.7,106.7,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1630545,Terrence Shannon Jr.,MIN,10.6,32,0.166,0.139,0.56,107.8,107.0,0.082,0.2719298245614035,0.0,0.0,0.0,0.0,0.072,0.9,0.0,0.0,0.08,1.455,0.0,0.0,0.0,0.0,0.0,0.0,0.391,1.13,0.304,1.143
1626179,Terry Rozier,MIA,25.9,64,0.195,0.152,0.497,107.3,112.3,0.078,0.4850393700787401,0.252,0.775,0.05,0.737,0.063,0.854,0.032,0.917,0.02,1.133,0.028,0.952,0.0,0.0,0.0,0.0,0.267,0.985,0.231,1.057
1630678,Terry Taylor,SAC,2.1,3,0.067,0.286,0.0,135.7,71.4,0.043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1628418,Thomas Bryant,IND,14.6,66,0.162,0.078,0.614,109.9,113.4,0.11,0.4610591900311526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.099,1.471,0.172,1.237,0.047,1.25,0.227,1.308,0.361,0.846,0.0,0.0
1642275,Tidjane Salaün,CHA,20.7,60,0.15,0.092,0.457,99.4,111.2,0.065,0.5942028985507246,0.118,0.453,0.029,1.385,0.036,0.5,0.038,1.0,0.049,1.136,0.062,1.143,0.0,0.0,0.047,0.429,0.379,0.835,0.198,0.775
203501,Tim Hardaway Jr.,DET,28.0,77,0.151,0.074,0.567,113.8,114.2,0.066,0.6720588235294118,0.062,0.816,0.02,0.5,0.076,0.75,0.131,0.903,0.015,1.583,0.017,1.077,0.0,0.0,0.042,1.212,0.319,1.215,0.266,1.187
202699,Tobias Harris,DET,31.6,73,0.173,0.095,0.571,114.7,110.8,0.1,0.3279503105590062,0.084,0.815,0.071,0.809,0.034,1.03,0.027,1.308,0.06,1.31,0.037,1.306,0.168,1.043,0.039,1.189,0.239,1.009,0.203,1.149
1642449,Tolu Smith,DET,22.4,1,0.2,0.0,0.678,117.4,104.4,0.149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1628396,Tony Bradley,IND,8.1,14,0.182,0.08,0.64,112.6,93.6,0.16,0.0666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1628470,Torrey Craig,BOS,12.1,26,0.139,0.078,0.567,104.9,109.8,0.08,0.7333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.511,1.5,0.213,0.6
1641787,Tosan Evbuomwan,BKN,23.7,28,0.183,0.132,0.53,103.4,108.4,0.087,0.35,0.078,0.87,0.065,0.842,0.072,1.095,0.0,0.0,0.072,1.429,0.041,1.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1641739,Toumani Camara,POR,32.7,78,0.143,0.096,0.572,111.5,113.3,0.076,0.5027932960893855,0.028,0.76,0.026,1.0,0.026,0.696,0.0,0.0,0.053,1.021,0.099,1.0,0.0,0.0,0.077,1.368,0.421,1.022,0.202,1.039
1629027,Trae Young,ATL,36.0,76,0.285,0.452,0.567,115.2,114.6,0.129,0.4665697674418604,0.475,0.936,0.103,0.803,0.069,0.852,0.026,0.942,0.014,1.444,0.009,1.222,0.0,0.0,0.0,0.0,0.059,1.043,0.181,0.887
1631218,Trayce Jackson-Davis,GSW,15.6,62,0.164,0.163,0.587,107.8,111.3,0.12,0.009933774834437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.299,1.325,0.156,0.852,0.059,0.739,0.199,1.051,0.038,0.533,0.148,1.466
1630200,Tre Jones,CHI,19.7,46,0.136,0.289,0.617,112.0,113.5,0.11,0.2016806722689075,0.253,0.955,0.057,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.262,0.879,0.23,1.31
1630544,Tre Mann,CHA,24.5,13,0.25,0.219,0.537,107.0,114.4,0.098,0.3726708074534161,0.418,0.877,0.124,1.208,0.057,0.727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.155,1.067,0.067,0.615
1630570,Trendon Watford,BKN,20.7,44,0.226,0.211,0.557,105.1,109.4,0.101,0.2514285714285714,0.209,0.882,0.084,1.0,0.117,0.895,0.02,0.7,0.045,1.091,0.033,0.813,0.088,1.14,0.031,0.933,0.174,0.894,0.149,1.068
1642280,Trentyn Flowers,LAC,4.4,6,0.194,0.0,0.446,88.5,101.7,0.029,0.1818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1630243,Trevelin Queen,ORL,13.9,31,0.176,0.141,0.486,101.9,111.1,0.071,0.5238095238095238,0.196,0.8,0.056,0.4,0.067,0.25,0.0,0.0,0.078,1.143,0.067,0.917,0.0,0.0,0.0,0.0,0.257,1.087,0.151,0.963
1641725,Trey Alexander,DEN,4.9,24,0.165,0.136,0.374,94.2,105.1,0.029,0.4146341463414634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1641998,Trey Jemison III,LAL,10.3,38,0.121,0.058,0.537,105.6,107.8,0.044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.192,0.8,0.192,1.0,0.0,0.0,0.226,1.429,0.0,0.0,0.0,0.0
1626168,Trey Lyles,SAC,19.6,69,0.139,0.084,0.551,111.8,113.8,0.087,0.6363636363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.077,1.371,0.091,0.878,0.033,1.333,0.148,0.881,0.364,1.061,0.185,1.048
1630530,Trey Murphy III,NOP,35.0,53,0.229,0.157,0.598,109.0,118.7,0.11,0.5220500595947557,0.15,0.763,0.067,0.729,0.098,0.931,0.066,0.87,0.032,1.333,0.027,1.321,0.0,0.0,0.038,1.231,0.252,1.256,0.239,1.21
202684,Tristan Thompson,CLE,8.2,40,0.123,0.109,0.41,97.2,109.8,0.083,0.0422535211267605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1641774,Tristan Vukcevic,WAS,14.6,35,0.252,0.136,0.608,102.6,114.3,0.127,0.4214876033057851,0.0,0.0,0.038,0.667,0.0,0.0,0.0,0.0,0.125,1.41,0.054,1.471,0.042,0.538,0.297,1.28,0.211,1.136,0.141,0.841
1641783,Tristan da Silva,ORL,22.0,74,0.149,0.105,0.522,106.1,110.3,0.074,0.494824016563147,0.117,0.864,0.02,0.818,0.046,0.846,0.028,0.625,0.096,1.241,0.044,1.12,0.0,0.0,0.05,0.786,0.339,1.031,0.195,0.927
1641803,Tristen Newton,MIN,2.0,8,0.185,0.182,0.178,83.3,97.6,-0.068,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629660,Ty Jerome,CLE,19.9,70,0.229,0.241,0.643,120.3,110.4,0.134,0.4093851132686084,0.429,1.027,0.055,1.238,0.035,1.259,0.0,0.0,0.013,1.4,0.029,0.909,0.0,0.0,0.0,0.0,0.215,1.358,0.172,1.205
1631102,TyTy Washington Jr.,PHX,7.4,16,0.187,0.188,0.367,109.2,105.7,0.049,0.4666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629639,Tyler Herro,MIA,35.4,77,0.271,0.254,0.605,113.9,112.6,0.139,0.4862119013062409,0.331,0.908,0.059,0.871,0.101,1.122,0.077,1.138,0.019,1.719,0.012,1.429,0.0,0.0,0.011,1.111,0.177,1.169,0.187,1.236
1642278,Tyler Kolek,NYK,7.2,41,0.152,0.321,0.453,104.1,104.4,0.072,0.573170731707317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1641890,Tyler Smith,MIL,5.3,23,0.205,0.056,0.626,103.4,96.3,0.123,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
