PLAYER_ID,PLAYER_NAME,TEAM_ID,GP,MIN,STL,BLK,DREB_PCT,DEF_RATING,USG_PCT,DEFLECTIONS,CONTESTED_SHOTS,MIN_HUSTLE,DEF_PLAYER_ID,MATCHUP_DIFFICULTY,dPG_PCT,dSG_PCT,dSF_PCT,dPF_PCT,dC_PCT,VERSATILITY_RATING,DEFLECTIONS_PER_75
1641764,Brandin Podziemski,1610612744,64,1716.3483333333334,69,13,0.151,105.1,0.177,2.1,2.73,27.2,1641764,0.1949938886390981,0.2752950810201175,0.3001373988661454,0.1975780623996825,0.1142997807144238,0.1126896769996307,1.5306461252220291,2.7794117647058822
1630527,Brandon Boston,1610612740,42,992.78,53,9,0.107,114.8,0.199,2.07,2.46,24.1,1630527,0.2013641006820197,0.2444785235866986,0.2939151254593038,0.2103294753996653,0.1577995359993708,0.0934773395549613,1.5450987464314796,3.092116182572614
1629634,Brandon Clarke,1610612763,64,1206.861666666667,52,36,0.148,108.2,0.15,1.55,4.75,18.9,1629634,0.18432947048581,0.0693821062635708,0.1501793258458144,0.2514862886833944,0.2221108421030724,0.3068414371041477,1.5136854496222705,2.952380952380953
1627742,Brandon Ingram,1610612761,18,595.0316666666666,16,11,0.14,117.7,0.305,1.06,3.56,33.1,1627742,0.1875331424945996,0.0945255970633997,0.2873004123929364,0.3872112871795647,0.1384990709829453,0.0924636323811538,1.4426319538409902,1.1528700906344411
1641706,Brandon Miller,1610612766,27,923.565,29,20,0.117,113.8,0.27,2.33,5.04,34.2,1641706,0.1914709087190167,0.1132551739526581,0.3296872385131743,0.2244231019542944,0.222479964298332,0.1101545212815411,1.5252008145029157,2.4526315789473685
1630314,Brandon Williams,1610612742,33,487.13,24,5,0.091,108.8,0.218,1.85,2.5,18.0,1630314,0.1870456439066551,0.3433362143474503,0.2741227312013828,0.2061452031114952,0.1020224719101123,0.0743733794295592,1.4734886733597163,3.7
1630296,Braxton Key,1610612744,3,10.825,2,0,0.167,120.7,0.222,2.0,1.0,6.7,1630296,0.1634162656400385,0.2646775745909528,0.1010587102983638,0.3570741097208854,0.1539942252165543,0.1231953801732435,1.4972396522432805,10.746268656716415
1641729,Brice Sensabaugh,1610612762,71,1431.9216666666666,46,8,0.11,119.5,0.208,1.18,2.41,20.4,1641729,0.1779941042175185,0.1124266822106452,0.2701130581563384,0.3094830412765492,0.1864822033589566,0.1214950149975105,1.5315150879995043,2.0823529411764707
1642355,Bronny James,1610612747,27,181.24333333333337,9,3,0.076,114.1,0.199,0.93,1.6,9.7,1642355,0.1757237587053459,0.2413698081066185,0.2704293802294704,0.260709454381482,0.1576732301217495,0.0698181271606793,1.524330981794445,3.4515463917525775
201572,Brook Lopez,1610612749,80,2546.07,50,148,0.107,112.7,0.157,1.48,13.63,31.8,201572,0.18674925340773,0.0480292166159339,0.0898570167815986,0.1205608885591404,0.1945645711265708,0.5469883069167559,1.2659002034376396,1.6754716981132074
1628971,Bruce Brown,1610612740,41,921.53,34,10,0.134,116.8,0.169,1.76,2.22,22.5,1628971,0.1942461177253568,0.1408248909265695,0.2761683797973822,0.260630037713525,0.2270853360940619,0.0952913554684611,1.5425159582089991,2.816
1628981,Bruno Fernando,1610612761,17,146.58,4,9,0.21,110.1,0.182,0.62,3.15,10.5,1628981,0.1692565981565237,0.0509532260834716,0.0966966279269479,0.0847598328276178,0.2563405278525218,0.5112497853094407,1.2787011247741638,2.125714285714286
1631121,Bryce McGowens,1610612757,13,32.016666666666666,1,0,0.034,97.1,0.244,0.17,1.0,2.3,1631121,0.1731737077534791,0.3506461232604373,0.1240059642147117,0.323434393638171,0.0908300198807157,0.1110834990059642,1.4533849584167182,2.660869565217392
1642267,Bub Carrington,1610612764,82,2457.79,54,21,0.117,118.0,0.154,1.28,3.4,30.0,1642267,0.1960707315603233,0.2781358427537043,0.3232451420158589,0.2200053379710544,0.1036272374277867,0.0749864398315956,1.483247983487057,1.536
1627741,Buddy Hield,1610612744,82,1862.9883333333332,69,23,0.111,110.1,0.196,1.77,3.62,22.7,1627741,0.1872069891978432,0.2087719217533722,0.2839844684492372,0.2503243407371965,0.174124970096244,0.0827942989639498,1.5418730848192803,2.80704845814978
203468,CJ McCollum,1610612740,56,1831.6783333333333,46,24,0.091,119.4,0.266,1.46,3.82,32.7,203468,0.1868372747826167,0.1959048852615794,0.3232731206157759,0.2422668207963677,0.1583241644731038,0.0802310088531728,1.5220931459653533,1.6073394495412845
1630595,Cade Cunningham,1610612765,70,2451.9466666666667,71,53,0.147,112.2,0.323,2.11,5.67,35.0,1630595,0.1888359391504629,0.1418219479477794,0.2561904974554423,0.2830856905343828,0.1832081522028501,0.1356937118595452,1.565105863086617,2.1702857142857144
1631216,Caleb Houstan,1610612753,58,787.99,22,6,0.073,108.2,0.115,0.71,2.04,15.0,1631216,0.1730173716553225,0.0996610543139794,0.2795502769434264,0.2836506930474799,0.2587891647606713,0.0783488109344429,1.4928648463034806,1.704
1628997,Caleb Martin,1610612742,45,1218.0166666666669,46,23,0.105,112.8,0.143,1.95,3.43,27.5,1628997,0.2178587486950399,0.225739882007332,0.2249005455686851,0.2241375124426424,0.1394096204603864,0.1858124395209539,1.594164740786874,2.5527272727272727
1642353,Cam Christie,1610612746,13,58.64833333333333,5,1,0.141,105.6,0.192,0.8,0.8,8.3,1642353,0.1682440399714489,0.1007137758743754,0.3926481084939329,0.2372591006423982,0.1614561027837259,0.1079229122055674,1.4742626287881837,3.469879518072289
1629629,Cam Reddish,1610612747,33,589.45,33,10,0.081,115.9,0.084,2.16,1.97,18.8,1629629,0.2171411798249782,0.2497093937112068,0.2221547999385888,0.2207364950322774,0.1664461226906852,0.1409531886272417,1.5887773738275015,4.136170212765958
1642285,Cam Spencer,1610612763,25,252.24333333333337,9,1,0.07,109.6,0.148,0.81,1.19,14.2,1642285,0.170305219945264,0.2483645951538615,0.3755256658434016,0.2263366931446498,0.0953874908217074,0.0543855550363794,1.432506920663814,2.053521126760564
1630560,Cam Thomas,1610612751,25,781.1566666666666,15,2,0.089,120.6,0.328,0.88,3.83,31.1,1630560,0.1754912159618522,0.137498716617803,0.3334854378900056,0.2783741543937302,0.1592306551523517,0.0914110359461093,1.5062791219196,1.018649517684887
1641715,Cam Whitmore,1610612745,51,826.585,31,13,0.139,112.3,0.231,1.25,1.75,18.0,1641715,0.1805099087415186,0.1313099361559671,0.2391857908804782,0.3371660841096367,0.1892124145275489,0.103125774326369,1.524602292692367,2.5
1629661,Cameron Johnson,1610612751,57,1799.763333333333,53,25,0.113,116.7,0.224,1.75,4.18,31.6,1629661,0.1893636759581881,0.1217903666455495,0.2648232103262591,0.2813093918276845,0.1826521420652518,0.1494248891352549,1.559668433964902,1.9936708860759491
1626166,Cameron Payne,1610612752,72,1089.9766666666667,39,16,0.081,107.5,0.2,1.62,1.5,15.5,1626166,0.1744503418041899,0.2154194296167219,0.3196953330126865,0.294791329921862,0.1238774078074857,0.0462164996412435,1.4561675820505542,3.7625806451612904
1627747,Caris LeVert,1610612737,64,1596.1066666666666,57,33,0.096,113.4,0.191,2.28,3.67,24.9,1627747,0.1988607094928215,0.1758716734611196,0.3460511989466487,0.2457979895171296,0.1481933507203808,0.0840857873547211,1.5089243814868794,3.2963855421686743
1641717,Cason Wallace,1610612760,68,1876.26,120,35,0.079,107.1,0.124,3.59,4.66,27.6,1641717,0.2063474017780138,0.279153874345205,0.3248199931091541,0.1675265593830718,0.1348411264996916,0.0936584466628774,1.5127263973215317,4.682608695652173
1629646,Charles Bassey,1610612759,36,375.515,14,30,0.24,117.5,0.164,0.91,3.88,11.5,1629646,0.1863102642687792,0.0664893309431561,0.1013358006129648,0.0940380500780662,0.2291678713930492,0.5089689469727635,1.3159089769238417,2.8486956521739133
1631096,Chet Holmgren,1610612760,32,876.54,23,71,0.208,105.6,0.214,0.94,10.25,27.4,1631096,0.185180530522414,0.0498737402988532,0.1403405536893316,0.1628031970346345,0.2302142939881848,0.4167682149889957,1.4235333874645466,1.235036496350365
1628449,Chris Boucher,1610612761,50,862.3,24,25,0.175,113.5,0.208,0.9,2.7,17.2,1628449,0.1685323914861976,0.0748651068138792,0.2103257493114699,0.2906012591661326,0.3096110477886323,0.1145968369198859,1.4923548151598582,1.8837209302325584
