PLAYER_ID,PLAYER_NAME,Archetype_Name,Cluster,DEFLECTIONS_PER_75,STL_PER_75,BLK_PER_75,DREB_PCT,VERSATILITY_RATING,MATCHUP_DIFFICULTY,dPG_PCT,dSG_PCT,dSF_PCT,dPF_PCT,dC_PCT
1629111,Jock Landale,Guards C (High Rebounding),1,1.393548387096774,37.74193548387097,29.032258064516128,0.151,1.444358843745291,0.1660817177685284,0.057270253545483,0.1394033924741665,0.1413785211118363,0.3015589105427789,0.3603889223257351
204060,Joe Ingles,Guards SF (),2,2.342168674698795,8.674698795180722,0.0,0.08,1.4557515363053084,0.1760604621114235,0.1109295432089381,0.2964581591548225,0.3148134073116972,0.2272934559550049,0.0505054343695371
203954,Joel Embiid,Guards C (High Rebounding),1,1.823841059602649,16.688741721854306,21.456953642384107,0.207,1.3446184008182809,0.1842876187144221,0.0538925210825151,0.1034555645449311,0.1158244593619487,0.2549435491512329,0.4718839058593722
1628381,John Collins,Versatile,6,1.8885245901639345,46.032786885245905,47.213114754098356,0.179,1.5594622187333709,0.1857946656923639,0.098834349793429,0.1635704449003681,0.2373317219864534,0.2523432449903038,0.2479202383294454
1629723,John Konchar,"High Steals, Versatile, Disruptor",3,3.912,72.0,33.6,0.187,1.555168994266623,0.1954909542337214,0.2184609328872269,0.2924772531149229,0.2350763780600427,0.1392745219747778,0.1147109139630297
1631098,Johnny Davis,Guards PG (High Disruptor),5,5.282608695652175,58.69565217391305,23.47826086956522,0.104,1.5040458652583517,0.1792042250012455,0.2158171823360404,0.3223224220683241,0.25315131283942,0.1383090030392108,0.0704000797170046
1642277,Johnny Furphy,"High Steals, Versatile, Disruptor",3,4.077551020408163,66.12244897959184,40.40816326530612,0.126,1.509040587397069,0.1782993874593835,0.1457802757530517,0.2305040836041099,0.3346469658382365,0.2145648546588214,0.0745038201457802
1630548,Johnny Juzang,Guards SF (),2,1.9272727272727272,70.9090909090909,14.545454545454545,0.109,1.5425830270246346,0.1865804580957533,0.1391039247513214,0.2906001581554085,0.2810900237233112,0.1760900930897185,0.1131158002802402
202685,Jonas Valančiūnas,Anchor Big / Rim Protector,4,1.7234042553191489,70.85106382978724,88.08510638297872,0.286,1.2348119545512355,0.1771272573694684,0.0512935045598362,0.0843448009277155,0.0884851608469699,0.2197798107345846,0.5560967229308938
1628371,Jonathan Isaac,"High Steals, Versatile, Disruptor",3,3.88051948051948,142.5974025974026,187.01298701298703,0.188,1.5040698632813363,0.1944489759466539,0.0644002540287369,0.1432563308724299,0.2229260935143287,0.2690045248868778,0.3004127966976264
1630228,Jonathan Kuminga,Versatile,6,2.325925925925926,56.2962962962963,31.11111111111111,0.134,1.5386683931029077,0.192908105680492,0.0959547062569713,0.2516298605921612,0.199264492046722,0.304919215605432,0.1482317254987133
1642367,Jonathan Mogbo,"High Steals, Versatile, Disruptor",3,4.243478260869566,95.65217391304348,59.130434782608695,0.157,1.5311172203135353,0.1955599831777163,0.0877986281362474,0.135073809399614,0.241135699754838,0.2469419957227061,0.2890498669865943
203903,Jordan Clarkson,Guards SF (),2,1.8692307692307693,42.92307692307692,12.461538461538462,0.092,1.4852759156302862,0.1866632845531418,0.1635214681440443,0.3660245662633037,0.2546152864849103,0.1363081352966905,0.0795305438110511
1630692,Jordan Goodwin,"High Steals, Versatile, Disruptor",3,4.119786096256685,57.75401069518716,21.176470588235293,0.135,1.5797695603511397,0.1954179053886473,0.1830056713900693,0.2712842474247259,0.2433571983663751,0.1475305477934489,0.1548223350253807
1641722,Jordan Hawkins,Guards SF (),2,1.542857142857143,45.3781512605042,34.78991596638655,0.097,1.521278241951589,0.1829574647516986,0.1834162233573505,0.2981924523582773,0.2807326387886833,0.1584562254095601,0.0792024600861286
1629162,Jordan McLaughlin,Guards PG (High Disruptor),5,3.731707317073171,70.2439024390244,4.390243902439025,0.074,1.422739794028507,0.1796502722985121,0.3420017197800766,0.3339760794225708,0.1640044818511087,0.1094796362404565,0.0505380827057873
1641757,Jordan Miller,Guards SF (),2,2.6270270270270273,41.351351351351354,12.162162162162161,0.084,1.511236950155634,0.1765198070350921,0.1701883804284404,0.2993039926648329,0.2951467033425022,0.1592064682837376,0.0761544552804867
1629673,Jordan Poole,Guards SF (),2,2.102013422818792,103.89261744966443,32.61744966442953,0.08,1.4677794976458998,0.1730996848302664,0.1654672765999666,0.3482467232269328,0.2854133198793362,0.1408679939119256,0.0600046863818387
1641775,Jordan Walsh,Versatile,6,1.894736842105263,45.473684210526315,41.684210526315795,0.113,1.5591672326076385,0.1794233305897318,0.1676198009641799,0.2079614328013596,0.2905474019518765,0.2289339504655214,0.1049374138170623
