PLAYER_ID,SEASON,PRBallHandler_FREQ,PRBallHandler_PPP,PRRollMan_FREQ,PRRollMan_PPP
203488,2017-18,0.0,0.0,0.251,1.073
203490,2017-18,0.118,1.033,0.04,0.951
203493,2017-18,0.062,0.842,0.0,0.0
1628371,2017-18,0.0,0.0,0.071,0.154
203496,2017-18,0.031,0.839,0.018,1.222
203497,2017-18,0.0,0.0,0.238,1.28
203499,2017-18,0.424,0.649,0.0,0.0
203500,2017-18,0.0,0.0,0.24,1.223
203501,2017-18,0.189,0.762,0.0,0.0
1627885,2017-18,0.215,0.571,0.0,0.0
203503,2017-18,0.064,0.71,0.0,0.0
203504,2017-18,0.422,0.979,0.0,0.0
203506,2017-18,0.377,0.927,0.0,0.0
203507,2017-18,0.113,0.921,0.058,1.145
101108,2017-18,0.364,1.022,0.0,0.0
101109,2017-18,0.453,0.88,0.0,0.0
101107,2017-18,0.0,0.0,0.107,0.986
101112,2017-18,0.0,0.0,0.161,1.387
203516,2017-18,0.102,0.8,0.0,0.0
203518,2017-18,0.066,0.591,0.0,0.0
203521,2017-18,0.349,0.479,0.0,0.0
202498,2017-18,0.0,0.0,0.054,1.0
101123,2017-18,0.123,1.228,0.0,0.0
203526,2017-18,0.34,0.652,0.0,0.0
101127,2017-18,0.502,0.858,0.0,0.0
101133,2017-18,0.0,0.0,0.154,0.855
101139,2017-18,0.051,0.971,0.0,0.0
1628380,2017-18,0.0,0.0,0.148,1.019
101141,2017-18,0.0,0.0,0.218,1.181
101141,2017-18,0.0,0.0,0.073,0.895
203546,2017-18,0.227,0.954,0.0,0.0
101150,2017-18,0.436,0.889,0.0,0.0
1627936,2017-18,0.302,0.784,0.0,0.0
101161,2017-18,0.0,0.0,0.107,1.079
101162,2017-18,0.0,0.0,0.209,0.877
101181,2017-18,0.382,0.879,0.0,0.0
203584,2017-18,0.076,0.78,0.0,0.0
1627982,2017-18,0.509,0.63,0.0,0.0
1627988,2017-18,0.076,0.7,0.0,0.0
201563,2017-18,0.026,1.0,0.126,1.142
203613,2017-18,0.318,0.794,0.0,0.0
201566,2017-18,0.318,0.85,0.0,0.0
201565,2017-18,0.383,0.899,0.0,0.0
201565,2017-18,0.317,0.6,0.0,0.0
201568,2017-18,0.047,1.333,0.066,0.857
201569,2017-18,0.205,0.902,0.009,1.273
201567,2017-18,0.0,0.0,0.117,1.119
201571,2017-18,0.378,1.004,0.0,0.0
201572,2017-18,0.0,0.0,0.182,1.087
201573,2017-18,0.076,0.72,0.0,0.0
201577,2017-18,0.0,0.0,0.347,1.055
201578,2017-18,0.0,0.0,0.197,0.951
201583,2017-18,0.0,0.0,0.182,0.941
201584,2017-18,0.252,0.874,0.0,0.0
201585,2017-18,0.0,0.0,0.279,1.038
201586,2017-18,0.0,0.0,0.202,1.032
201587,2017-18,0.187,0.768,0.0,0.0
201588,2017-18,0.34,0.849,0.0,0.0
201588,2017-18,0.33,0.908,0.0,0.0
1628021,2017-18,0.061,0.444,0.0,0.0
201596,2017-18,0.355,0.81,0.0,0.0
201599,2017-18,0.0,0.0,0.182,1.253
201601,2017-18,0.028,0.385,0.087,1.15
201609,2017-18,0.397,0.853,0.0,0.0
1628405,2017-18,0.0,0.0,0.165,0.938
1938,2017-18,0.355,0.86,0.0,0.0
202681,2017-18,0.305,1.099,0.0,0.0
203705,2017-18,0.525,0.71,0.0,0.0
202683,2017-18,0.0,0.0,0.186,1.047
202684,2017-18,0.0,0.0,0.188,1.241
202685,2017-18,0.0,0.0,0.26,1.163
203710,2017-18,0.115,0.808,0.0,0.0
202687,2017-18,0.0,0.0,0.24,0.877
202689,2017-18,0.503,1.03,0.0,0.0
202691,2017-18,0.072,0.763,0.009,1.083
202692,2017-18,0.236,0.768,0.0,0.0
202693,2017-18,0.0,0.0,0.151,1.015
202694,2017-18,0.057,0.81,0.088,1.062
202695,2017-18,0.308,1.159,0.0,0.0
202696,2017-18,0.0,0.0,0.237,0.979
202697,2017-18,0.215,0.412,0.0,0.0
202699,2017-18,0.123,1.04,0.032,1.154
202699,2017-18,0.123,1.04,0.033,1.35
202699,2017-18,0.159,0.937,0.032,1.154
202699,2017-18,0.159,0.937,0.033,1.35
202702,2017-18,0.0,0.0,0.117,1.304
202703,2017-18,0.046,1.235,0.09,1.0
202703,2017-18,0.046,1.235,0.055,0.583
202703,2017-18,0.025,0.818,0.09,1.0
202703,2017-18,0.025,0.818,0.055,0.583
202704,2017-18,0.503,0.943,0.0,0.0
202705,2017-18,0.26,0.758,0.0,0.0
202709,2017-18,0.347,0.82,0.0,0.0
202710,2017-18,0.312,0.912,0.012,1.143
202711,2017-18,0.069,0.917,0.016,1.118
202714,2017-18,0.403,0.643,0.0,0.0
1627098,2017-18,0.375,0.667,0.0,0.0
202718,2017-18,0.283,1.038,0.0,0.0
202722,2017-18,0.026,0.273,0.095,1.275
202734,2017-18,0.076,0.603,0.01,1.6
202738,2017-18,0.45,0.822,0.0,0.0
202738,2017-18,0.348,0.806,0.0,0.0
2037,2017-18,0.308,0.9,0.0,0.0
1626143,2018-19,0.0,0.0,0.156,1.286
1626144,2018-19,0.341,0.887,0.0,0.0
1626145,2018-19,0.419,0.9,0.0,0.0
1626149,2018-19,0.017,0.45,0.233,1.306
1626150,2018-19,0.309,0.706,0.0,0.0
1626153,2018-19,0.348,0.782,0.0,0.0
1626153,2018-19,0.341,0.763,0.0,0.0
200746,2018-19,0.0,0.0,0.194,1.006
1626155,2018-19,0.0,0.0,0.049,0.5
1626156,2018-19,0.499,0.893,0.0,0.0
1626157,2018-19,0.0,0.0,0.142,1.19
1626158,2018-19,0.0,0.0,0.329,1.255
1626159,2018-19,0.304,0.638,0.0,0.0
200752,2018-19,0.12,0.973,0.023,0.81
1626161,2018-19,0.0,0.0,0.274,1.148
1626162,2018-19,0.201,0.926,0.0,0.0
1626162,2018-19,0.092,0.882,0.0,0.0
200755,2018-19,0.1,1.057,0.027,1.242
1626164,2018-19,0.345,0.929,0.0,0.0
1626163,2018-19,0.0,0.0,0.258,1.071
1626166,2018-19,0.319,0.836,0.0,0.0
1626166,2018-19,0.459,1.118,0.0,0.0
1626167,2018-19,0.0,0.0,0.359,1.034
1626168,2018-19,0.036,1.227,0.177,0.624
1626169,2018-19,0.077,0.727,0.0,0.0
1626169,2018-19,0.198,0.667,0.0,0.0
1626170,2018-19,0.329,0.691,0.0,0.0
1626171,2018-19,0.0,0.0,0.186,1.038
1626171,2018-19,0.0,0.0,0.228,1.027
1626172,2018-19,0.0,0.0,0.084,0.892
200765,2018-19,0.453,0.744,0.0,0.0
1626174,2018-19,0.0,0.0,0.129,1.25
200768,2018-19,0.241,0.858,0.01,0.2
1626178,2018-19,0.025,0.25,0.165,0.905
1626179,2018-19,0.218,0.929,0.0,0.0
1626181,2018-19,0.244,0.876,0.0,0.0
1626184,2018-19,0.24,0.942,0.0,0.0
1626188,2018-19,0.267,0.895,0.0,0.0
200782,2018-19,0.0,0.0,0.129,0.924
1627215,2018-19,0.436,0.773,0.0,0.0
1626192,2018-19,0.048,1.211,0.03,1.333
1626195,2018-19,0.0,0.0,0.304,1.087
1626196,2018-19,0.318,0.807,0.0,0.0
200794,2018-19,0.046,0.825,0.044,1.053
1626204,2018-19,0.025,0.563,0.168,1.075
1626209,2018-19,0.252,0.651,0.0,0.0
202326,2018-19,0.0,0.0,0.088,0.795
1626220,2018-19,0.051,0.727,0.0,0.0
203894,2018-19,0.398,0.843,0.0,0.0
203895,2018-19,0.296,0.957,0.0,0.0
203897,2018-19,0.402,0.901,0.0,0.0
200826,2018-19,0.542,0.936,0.0,0.0
203901,2018-19,0.297,0.691,0.0,0.0
203903,2018-19,0.306,0.944,0.0,0.0
1626245,2018-19,0.0,0.0,0.298,1.097
1626246,2018-19,0.0,0.0,0.161,1.229
1626246,2018-19,0.0,0.0,0.12,1.053
203914,2018-19,0.161,0.951,0.0,0.0
203915,2018-19,0.374,0.986,0.0,0.0
203917,2018-19,0.172,0.878,0.0,0.0
203917,2018-19,0.075,1.4,0.0,0.0
203918,2018-19,0.245,0.931,0.0,0.0
203918,2018-19,0.228,0.895,0.0,0.0
203920,2018-19,0.0,0.0,0.284,1.25
1626257,2018-19,0.0,0.0,0.224,1.121
203922,2018-19,0.047,1.0,0.0,0.0
203924,2018-19,0.0,0.0,0.155,1.087
203925,2018-19,0.032,0.8,0.019,0.889
2199,2018-19,0.0,0.0,0.123,1.211
2200,2018-19,0.0,0.0,0.256,0.968
203932,2018-19,0.121,0.766,0.026,0.912
203933,2018-19,0.162,1.017,0.0,0.0
203935,2018-19,0.195,0.815,0.0,0.0
203937,2018-19,0.119,0.814,0.0,0.0
203939,2018-19,0.0,0.0,0.252,1.331
203943,2018-19,0.017,0.8,0.123,1.0
203944,2018-19,0.028,0.667,0.067,1.337
203952,2018-19,0.265,0.74,0.0,0.0
2225,2018-19,0.566,0.899,0.0,0.0
203954,2018-19,0.03,0.962,0.076,0.947
203953,2018-19,0.076,0.778,0.064,0.921
203953,2018-19,0.08,0.903,0.064,0.921
203957,2018-19,0.384,0.82,0.0,0.0
203967,2018-19,0.0,0.0,0.127,1.299
1628365,2018-19,0.34,0.91,0.0,0.0
1628366,2018-19,0.244,0.688,0.031,0.667
1628367,2018-19,0.235,0.785,0.0,0.0
201936,2018-19,0.335,0.705,0.0,0.0
201933,2018-19,0.187,0.994,0.063,1.052
201935,2018-19,0.221,0.974,0.0,0.0
1628368,2018-19,0.406,0.878,0.0,0.0
201939,2018-19,0.216,1.02,0.023,1.395
201937,2018-19,0.336,0.78,0.0,0.0
201942,2018-19,0.365,0.929,0.0,0.0
1628369,2018-19,0.15,0.91,0.022,0.964
203992,2018-19,0.287,0.833,0.0,0.0
1628372,2018-19,0.431,0.806,0.0,0.0
1628372,2018-19,0.333,0.755,0.0,0.0
1628378,2018-19,0.445,0.946,0.0,0.0
1628379,2018-19,0.247,0.852,0.0,0.0
1628373,2018-19,0.338,0.714,0.0,0.0
201949,2018-19,0.146,0.775,0.068,1.121
201950,2018-19,0.359,0.877,0.0,0.0
203999,2018-19,0.042,0.794,0.141,1.018
201952,2018-19,0.448,0.757,0.0,0.0
1628382,2018-19,0.056,0.789,0.0,0.0
1628382,2018-19,0.072,0.667,0.0,0.0
201954,2018-19,0.359,0.917,0.0,0.0
1628384,2018-19,0.043,0.571,0.0,0.0
1628380,2018-19,0.0,0.0,0.149,1.177
1628381,2018-19,0.0,0.0,0.189,1.245
1628390,2018-19,0.039,0.421,0.033,1.188
1628385,2018-19,0.0,0.0,0.204,1.043
201960,2018-19,0.05,0.579,0.02,1.067
201961,2018-19,0.096,1.1,0.035,0.818
1628386,2018-19,0.0,0.0,0.368,1.173
1628389,2018-19,0.0,0.0,0.212,1.14
201959,2018-19,0.0,0.0,0.143,1.192
1628391,2018-19,0.0,0.0,0.22,0.851
1628398,2018-19,0.091,0.883,0.067,1.101
1628395,2018-19,0.0,0.0,0.157,0.575
1628397,2018-19,0.0,0.0,0.183,1.078
1628401,2018-19,0.347,0.88,0.0,0.0
1628402,2018-19,0.152,0.863,0.0,0.0
1628400,2018-19,0.0,0.0,0.056,1.636
204020,2018-19,0.194,0.639,0.0,0.0
204020,2018-19,0.35,0.836,0.0,0.0
1628404,2018-19,0.054,0.7,0.0,0.0
201973,2018-19,0.0,0.0,0.067,0.862
1628407,2018-19,0.166,0.673,0.0,0.0
201976,2018-19,0.286,0.774,0.0,0.0
204025,2018-19,0.242,0.697,0.0,0.0
204025,2018-19,0.333,0.621,0.0,0.0
1628411,2018-19,0.145,0.642,0.0,0.0
1628412,2018-19,0.377,0.782,0.0,0.0
201980,2018-19,0.048,0.829,0.0,0.0
1628413,2018-19,0.0,0.0,0.113,1.0
1628415,2018-19,0.187,0.655,0.0,0.0
1628416,2018-19,0.203,0.905,0.0,0.0
1628417,2018-19,0.0,0.0,0.081,1.0
1628418,2018-19,0.0,0.0,0.275,1.225
1628420,2018-19,0.352,1.065,0.0,0.0
201988,2018-19,0.34,0.938,0.013,0.5
1628422,2018-19,0.162,1.084,0.0,0.0
204038,2018-19,0.071,0.674,0.0,0.0
1628425,2018-19,0.098,0.811,0.0,0.0
1628436,2018-19,0.0,0.0,0.218,1.028
203991,2018-19,0.0,0.0,0.267,1.168
1628443,2018-19,0.366,0.886,0.0,0.0
204060,2018-19,0.313,0.763,0.0,0.0
203994,2018-19,0.0,0.0,0.246,1.126
1628464,2018-19,0.0,0.0,0.268,1.3
1628467,2018-19,0.0,0.0,0.101,0.938
1628469,2018-19,0.287,0.742,0.0,0.0
1628470,2018-19,0.035,0.667,0.0,0.0
203998,2018-19,0.0,0.0,0.063,1.222
203076,2018-19,0.014,0.833,0.141,1.016
203077,2018-19,0.0,0.0,0.062,0.667
203078,2018-19,0.253,0.933,0.0,0.0
203079,2018-19,0.201,0.858,0.0,0.0
203081,2018-19,0.447,1.081,0.0,0.0
203082,2018-19,0.226,1.042,0.0,0.0
203083,2018-19,0.0,0.0,0.148,1.086
203084,2018-19,0.109,0.777,0.029,1.16
203084,2018-19,0.109,0.777,0.032,0.917
203084,2018-19,0.088,0.697,0.029,1.16
203084,2018-19,0.088,0.697,0.032,0.917
203085,2018-19,0.193,0.783,0.0,0.0
203085,2018-19,0.327,0.679,0.0,0.0
203086,2018-19,0.0,0.0,0.193,1.305
203087,2018-19,0.244,0.923,0.0,0.0
203089,2018-19,0.0,0.0,0.238,1.45
202066,2018-19,0.109,0.647,0.0,0.0
202066,2018-19,0.119,0.75,0.0,0.0
203090,2018-19,0.022,0.2,0.024,1.0
203092,2018-19,0.0,0.0,0.357,0.733
203095,2018-19,0.301,0.761,0.0,0.0
203098,2018-19,0.169,0.8,0.0,0.0
203107,2018-19,0.237,0.737,0.0,0.0
1628515,2018-19,0.409,0.622,0.0,0.0
202083,2018-19,0.107,0.597,0.0,0.0
202083,2018-19,0.107,0.536,0.0,0.0
203109,2018-19,0.039,0.579,0.03,0.931
203110,2018-19,0.027,1.0,0.073,0.783
2403,2018-19,0.0,0.0,0.301,1.205
203112,2018-19,0.0,0.0,0.423,0.636
203114,2018-19,0.196,0.867,0.013,1.0
203115,2018-19,0.285,0.684,0.0,0.0
203118,2018-19,0.057,0.733,0.162,0.86
203118,2018-19,0.057,0.733,0.089,1.053
203121,2018-19,0.133,0.893,0.0,0.0
267634,2018-19,0.453,0.724,0.0,0.0
203145,2018-19,0.255,0.721,0.0,0.0
201142,2018-19,0.19,0.98,0.021,1.179
201143,2018-19,0.0,0.0,0.316,1.154
201144,2018-19,0.419,0.958,0.0,0.0
201145,2018-19,0.026,0.87,0.126,1.245
201149,2018-19,0.0,0.0,0.284,1.056
203200,2018-19,0.078,0.528,0.0,0.0
203200,2018-19,0.05,0.739,0.0,0.0
201158,2018-19,0.156,0.937,0.0,0.0
201160,2018-19,0.0,0.0,0.265,1.077
203210,2018-19,0.0,0.0,0.068,1.214
203210,2018-19,0.0,0.0,0.123,0.875
201162,2018-19,0.0,0.0,0.125,0.526
201188,2018-19,0.0,0.0,0.303,0.996
201188,2018-19,0.0,0.0,0.206,1.235
2544,2018-19,0.281,0.978,0.023,1.324
1628656,2018-19,0.323,1.0,0.0,0.0
2546,2018-19,0.0,0.0,0.079,0.727
2548,2018-19,0.348,0.79,0.0,0.0
201229,2018-19,0.0,0.0,0.113,1.306
2585,2018-19,0.0,0.0,0.123,0.947
2594,2018-19,0.071,0.727,0.0,0.0
202322,2018-19,0.326,0.869,0.0,0.0
202323,2018-19,0.195,0.667,0.0,0.0
1627732,2018-19,0.125,0.961,0.012,1.176
202325,2018-19,0.117,1.083,0.0,0.0
202324,2018-19,0.0,0.0,0.27,1.193
1627733,2018-19,0.0,0.0,0.196,0.9
1627736,2018-19,0.119,0.918,0.0,0.0
202329,2018-19,0.022,0.563,0.035,1.346
202330,2018-19,0.265,0.872,0.0,0.0
202331,2018-19,0.245,1.018,0.014,0.724
1627739,2018-19,0.52,0.782,0.0,0.0
1627741,2018-19,0.164,0.772,0.0,0.0
1627742,2018-19,0.255,0.789,0.0,0.0
1627734,2018-19,0.0,0.0,0.304,1.076
202328,2018-19,0.0,0.0,0.229,0.922
1627737,2018-19,0.0,0.0,0.137,1.115
202334,2018-19,0.0,0.0,0.226,1.01
202339,2018-19,0.259,0.991,0.0,0.0
1627747,2018-19,0.38,0.934,0.0,0.0
202340,2018-19,0.197,0.732,0.0,0.0
202340,2018-19,0.32,0.918,0.0,0.0
1627750,2018-19,0.306,0.871,0.02,1.393
202335,2018-19,0.0,0.0,0.195,0.857
1627752,2018-19,0.193,0.816,0.0,0.0
1627745,2018-19,0.0,0.0,0.229,1.458
1627751,2018-19,0.0,0.0,0.206,1.321
1627759,2018-19,0.059,0.845,0.0,0.0
1627761,2018-19,0.205,0.764,0.0,0.0
1627763,2018-19,0.19,0.825,0.0,0.0
202355,2018-19,0.0,0.0,0.208,1.291
202357,2018-19,0.021,0.333,0.073,1.288
203382,2018-19,0.0,0.0,0.201,0.898
1627767,2018-19,0.0,0.0,0.253,1.114
202362,2018-19,0.289,0.792,0.0,0.0
1627772,2018-19,0.181,0.231,0.0,0.0
1627774,2018-19,0.052,0.692,0.0,0.0
1627775,2018-19,0.132,0.8,0.0,0.0
1627782,2018-19,0.181,0.959,0.0,0.0
1627782,2018-19,0.217,0.86,0.0,0.0
1627783,2018-19,0.053,1.123,0.07,1.024
1627788,2018-19,0.066,0.895,0.0,0.0
1627789,2018-19,0.049,1.0,0.0,0.0
1627790,2018-19,0.0,0.0,0.22,1.162
202391,2018-19,0.422,0.941,0.0,0.0
202391,2018-19,0.302,0.8,0.0,0.0
202397,2018-19,0.485,0.89,0.0,0.0
1627812,2018-19,0.342,0.979,0.0,0.0
1627814,2018-19,0.082,1.167,0.0,0.0
204456,2018-19,0.389,0.858,0.0,0.0
1627816,2018-19,0.0,0.0,0.179,1.316
2730,2018-19,0.0,0.0,0.16,1.059
1627820,2018-19,0.229,0.594,0.0,0.0
2733,2018-19,0.092,1.0,0.0,0.0
2734,2018-19,0.192,0.75,0.0,0.0
1627823,2018-19,0.0,0.0,0.036,0.857
1713,2018-19,0.098,0.846,0.058,0.903
2738,2018-19,0.05,0.737,0.0,0.0
1627827,2018-19,0.065,0.548,0.015,1.2
1627826,2018-19,0.0,0.0,0.218,1.107
1627826,2018-19,0.0,0.0,0.226,1.0
1717,2018-19,0.0,0.0,0.165,0.868
1627832,2018-19,0.348,0.78,0.0,0.0
2747,2018-19,0.189,0.611,0.0,0.0
203457,2018-19,0.0,0.0,0.263,0.947
203458,2018-19,0.0,0.0,0.197,1.093
203459,2018-19,0.032,0.571,0.0,0.0
1627846,2018-19,0.089,0.773,0.0,0.0
203468,2018-19,0.287,0.968,0.0,0.0
1627853,2018-19,0.361,0.995,0.0,0.0
1627854,2018-19,0.267,0.867,0.0,0.0
203471,2018-19,0.427,0.807,0.007,0.8
203469,2018-19,0.0,0.0,0.26,0.959
203473,2018-19,0.0,0.0,0.213,1.281
2772,2018-19,0.106,0.712,0.0,0.0
2772,2018-19,0.117,0.97,0.0,0.0
203477,2018-19,0.282,0.826,0.0,0.0
203477,2018-19,0.286,1.0,0.0,0.0
203476,2018-19,0.0,0.0,0.241,1.026
1627863,2018-19,0.041,0.692,0.0,0.0
203482,2018-19,0.023,1.0,0.156,1.043
203484,2018-19,0.093,0.827,0.03,1.038
203486,2018-19,0.0,0.0,0.166,1.404
203487,2018-19,0.286,0.75,0.0,0.0
203488,2018-19,0.0,0.0,0.099,1.4
203488,2018-19,0.0,0.0,0.152,0.857
1628370,2018-19,0.184,0.687,0.0,0.0
203490,2018-19,0.326,0.872,0.05,0.84
203490,2018-19,0.127,1.031,0.05,0.84
203493,2018-19,0.103,0.717,0.019,1.2
1628371,2018-19,0.036,0.519,0.032,0.75
203496,2018-19,0.092,0.704,0.0,0.0
203497,2018-19,0.0,0.0,0.253,1.349
203500,2018-19,0.0,0.0,0.174,1.156
203501,2018-19,0.277,1.004,0.0,0.0
203501,2018-19,0.156,0.896,0.0,0.0
1627885,2018-19,0.225,0.818,0.0,0.0
203503,2018-19,0.056,0.545,0.0,0.0
203504,2018-19,0.494,1.019,0.0,0.0
203504,2018-19,0.403,0.989,0.0,0.0
1627884,2018-19,0.0,0.0,0.057,1.542
203506,2018-19,0.376,0.855,0.0,0.0
203507,2018-19,0.076,1.124,0.05,1.396
101108,2018-19,0.364,0.865,0.0,0.0
101109,2018-19,0.445,0.739,0.0,0.0
1628374,2018-19,0.042,0.825,0.166,1.201
101107,2018-19,0.0,0.0,0.143,1.085
203516,2018-19,0.0,0.0,0.05,1.385
203518,2018-19,0.079,1.214,0.056,0.6
203521,2018-19,0.402,0.777,0.0,0.0
202498,2018-19,0.0,0.0,0.059,0.5
101123,2018-19,0.068,0.844,0.029,0.632
203524,2018-19,0.049,0.455,0.0,0.0
203526,2018-19,0.36,0.868,0.0,0.0
101133,2018-19,0.0,0.0,0.181,0.929
101139,2018-19,0.091,0.409,0.0,0.0
101141,2018-19,0.0,0.0,0.122,1.036
203546,2018-19,0.196,0.843,0.0,0.0
101150,2018-19,0.546,0.957,0.0,0.0
203552,2018-19,0.259,1.021,0.0,0.0
1627936,2018-19,0.416,0.824,0.0,0.0
1628960,2018-19,0.282,0.791,0.0,0.0
1628963,2018-19,0.0,0.0,0.1,1.043
1628964,2018-19,0.0,0.0,0.204,1.188
1628966,2018-19,0.071,0.667,0.0,0.0
1628969,2018-19,0.073,0.62,0.0,0.0
1628970,2018-19,0.04,1.083,0.047,1.179
1628971,2018-19,0.158,0.754,0.0,0.0
1628972,2018-19,0.18,0.647,0.0,0.0
1628973,2018-19,0.28,0.914,0.0,0.0
101161,2018-19,0.0,0.0,0.123,1.185
1628975,2018-19,0.313,0.583,0.0,0.0
101162,2018-19,0.0,0.0,0.318,1.159
1628977,2018-19,0.072,0.8,0.0,0.0
1628978,2018-19,0.081,1.167,0.0,0.0
1628976,2018-19,0.0,0.0,0.236,1.165
1628983,2018-19,0.418,0.858,0.0,0.0
1628984,2018-19,0.297,0.937,0.0,0.0
1628988,2018-19,0.322,0.798,0.0,0.0
1628989,2018-19,0.23,0.753,0.0,0.0
101181,2018-19,0.441,0.803,0.0,0.0
1628990,2018-19,0.102,0.654,0.0,0.0
203584,2018-19,0.161,0.92,0.0,0.0
203585,2018-19,0.201,0.661,0.0,0.0
1628991,2018-19,0.0,0.0,0.113,1.023
1628995,2018-19,0.198,0.879,0.019,0.286
1629001,2018-19,0.321,0.482,0.0,0.0
1629003,2018-19,0.116,0.455,0.0,0.0
1629004,2018-19,0.125,0.6,0.0,0.0
1629006,2018-19,0.067,0.93,0.0,0.0
1629011,2018-19,0.0,0.0,0.275,1.462
1629012,2018-19,0.397,0.843,0.0,0.0
1629013,2018-19,0.069,0.963,0.0,0.0
1629013,2018-19,0.099,1.0,0.0,0.0
1629016,2018-19,0.0,0.0,0.156,1.267
1629019,2018-19,0.336,0.802,0.0,0.0
201563,2018-19,0.0,0.0,0.129,1.0
201565,2018-19,0.432,0.948,0.0,0.0
201566,2018-19,0.247,0.781,0.0,0.0
203613,2018-19,0.351,0.55,0.0,0.0
203613,2018-19,0.279,1.167,0.0,0.0
201568,2018-19,0.118,1.029,0.057,1.333
201569,2018-19,0.171,0.898,0.017,1.056
1629026,2018-19,0.056,0.5,0.0,0.0
1629027,2018-19,0.456,0.805,0.0,0.0
201571,2018-19,0.476,0.96,0.0,0.0
1629029,2018-19,0.383,0.895,0.0,0.0
201573,2018-19,0.412,0.788,0.0,0.0
201567,2018-19,0.0,0.0,0.078,0.759
1629028,2018-19,0.0,0.0,0.211,1.115
1629033,2018-19,0.26,0.5,0.0,0.0
201572,2018-19,0.0,0.0,0.141,1.246
201577,2018-19,0.0,0.0,0.287,1.051
1629034,2018-19,0.0,0.0,0.254,0.867
201580,2018-19,0.0,0.0,0.194,1.316
201584,2018-19,0.189,0.889,0.0,0.0
201584,2018-19,0.211,0.583,0.0,0.0
201585,2018-19,0.0,0.0,0.28,0.736
201586,2018-19,0.0,0.0,0.297,1.1
201587,2018-19,0.222,0.88,0.014,1.0
201588,2018-19,0.226,1.041,0.0,0.0
201588,2018-19,0.421,0.821,0.0,0.0
1628021,2018-19,0.039,0.308,0.0,0.0
201599,2018-19,0.0,0.0,0.225,1.353
201599,2018-19,0.0,0.0,0.185,1.333
1629059,2018-19,0.397,0.68,0.0,0.0
201609,2018-19,0.336,0.749,0.0,0.0
1629066,2018-19,0.027,0.933,0.02,0.727
1629021,2018-19,0.0,0.0,0.25,1.103
1629102,2018-19,0.132,0.7,0.0,0.0
1629109,2018-19,0.0,0.0,0.093,1.2
202681,2018-19,0.294,0.986,0.0,0.0
202683,2018-19,0.0,0.0,0.179,1.093
202683,2018-19,0.0,0.0,0.142,1.175
202684,2018-19,0.0,0.0,0.169,1.133
202685,2018-19,0.0,0.0,0.284,1.258
202685,2018-19,0.0,0.0,0.165,1.21
202687,2018-19,0.0,0.0,0.312,1.194
202688,2018-19,0.435,0.954,0.0,0.0
202689,2018-19,0.468,1.007,0.0,0.0
1629121,2018-19,0.314,0.628,0.0,0.0
202691,2018-19,0.04,1.206,0.011,0.824
202692,2018-19,0.271,0.69,0.0,0.0
202692,2018-19,0.299,0.744,0.0,0.0
202690,2018-19,0.405,0.533,0.0,0.0
202694,2018-19,0.047,0.809,0.102,1.32
202695,2018-19,0.268,1.005,0.0,0.0
202693,2018-19,0.0,0.0,0.194,0.873
202693,2018-19,0.0,0.0,0.176,0.7
202697,2018-19,0.136,0.8,0.0,0.0
202696,2018-19,0.0,0.0,0.205,1.127
202699,2018-19,0.266,0.993,0.015,1.625
202699,2018-19,0.188,0.912,0.015,1.625
1629133,2018-19,0.389,0.786,0.0,0.0
202702,2018-19,0.0,0.0,0.24,1.29
202703,2018-19,0.0,0.0,0.051,0.96
202703,2018-19,0.0,0.0,0.07,0.727
202704,2018-19,0.366,0.884,0.0,0.0
202705,2018-19,0.327,0.97,0.0,0.0
1629140,2018-19,0.0,0.0,0.223,0.939
202709,2018-19,0.345,0.705,0.0,0.0
202710,2018-19,0.252,0.835,0.0,0.0
202710,2018-19,0.357,1.042,0.0,0.0
202711,2018-19,0.118,0.987,0.01,0.615
202714,2018-19,0.379,0.885,0.0,0.0
202718,2018-19,0.249,0.554,0.0,0.0
202720,2018-19,0.0,0.0,0.145,1.095
202722,2018-19,0.019,0.8,0.019,1.4
202734,2018-19,0.128,0.684,0.016,1.0
202738,2018-19,0.341,0.5,0.0,0.0
2037,2018-19,0.495,0.833,0.0,0.0
1629185,2019-20,0.262,0.441,0.0,0.0
1629185,2019-20,0.256,0.0,0.0,0.0
1626143,2019-20,0.0,0.0,0.181,1.22
1626144,2019-20,0.366,0.932,0.0,0.0
1626145,2019-20,0.401,0.917,0.0,0.0
1626149,2019-20,0.024,1.16,0.173,1.31
1626153,2019-20,0.305,0.883,0.0,0.0
200746,2019-20,0.0,0.0,0.221,1.014
1626156,2019-20,0.425,0.889,0.0,0.0
1626156,2019-20,0.471,0.826,0.0,0.0
1626157,2019-20,0.018,1.333,0.172,1.071
1626158,2019-20,0.0,0.0,0.284,1.209
1626159,2019-20,0.303,0.54,0.0,0.0
200752,2019-20,0.106,1.152,0.059,1.023
1626161,2019-20,0.0,0.0,0.201,1.141
1626161,2019-20,0.0,0.0,0.453,1.458
1626162,2019-20,0.151,0.915,0.0,0.0
200755,2019-20,0.129,1.11,0.017,1.692
1626164,2019-20,0.273,0.923,0.008,0.571
1629234,2019-20,0.0,0.0,0.18,1.611
1626166,2019-20,0.305,1.08,0.0,0.0
1626163,2019-20,0.0,0.0,0.245,0.957
200757,2019-20,0.0,0.0,0.091,1.0
1626167,2019-20,0.0,0.0,0.267,1.035
1626168,2019-20,0.0,0.0,0.093,0.784
